FullAddress,SID,PID,EXID,Service,Latitude,Longitude,Company,_overlaps
98 LAKEVIEW DR MOORCROFT WY 82721,18187,,16,NO SM Qualifications,44.356809016141300,-104.82893856123600,Worland,
Null,16778,,16,NO SM Qualifications,44.3136632396262,-104.742994472251,Worland,
159 PINE RIDGE RD MOORCROFT WY 82721,17536,,16,Below 10X1 Copper,44.30229847889210,-104.727954388106,Worland,
13 CONIFER DR MOORCROFT WY 82721,17534,,16,Below 10X1 Copper,44.29745308730400,-104.73765654912400,Worland,
21 CONIFER DR MOORCROFT WY 82721,17535,,16,Below 10X1 Copper,44.2963522089257,-104.73743629873600,Worland,
13 MACKIE WAY MOORCROFT WY 82721,17537,,16,Below 10X1 Copper,44.301485190067100,-104.73055960738900,Worland,
30 PONDEROSA DR MOORCROFT WY 82721,17533,,16,Below 10X1 Copper,44.30109367242750,-104.7346055445880,Worland,
19 PONDEROSA DR MOORCROFT WY 82721,17530,,16,Below 10X1 Copper,44.29882910689250,-104.73254470847400,Worland,
3 PONDEROSA DR MOORCROFT WY 82721,17532,,16,Below 10X1 Copper,44.29936257490610,-104.7292596262950,Worland,
17 PONDEROSA DR MOORCROFT WY 82721,17531,,16,Below 10X1 Copper,44.29886406985400,-104.73042133483100,Worland,
111 PINE RIDGE RD MOORCROFT WY 82721,17539,,16,Below 10X1 Copper,44.29666228659280,-104.73259569134600,Worland,
117 PINE RIDGE RD MOORCROFT WY 82721,17538,,16,Below 10X1 Copper,44.29742075856490,-104.73067047186200,Worland,
42 PINE RIDGE RD MOORCROFT WY 82721,18132,,16,NO SM Qualifications,44.28666280817300,-104.72415868316600,Worland,
55 PINE RIDGE RD MOORCROFT WY 82721,18130,,16,Below 10X1 Copper,44.28824992133330,-104.72823750459200,Worland,
33 PINE RIDGE RD MOORCROFT WY 82721,18124,,16,Below 10X1 Copper,44.284593192594000,-104.72772239139600,Worland,
34 PINE RIDGE RD MOORCROFT WY 82721,18123,,16,Below 10X1 Copper,44.2857457657378,-104.72414827849900,Worland,
8 PINE RIDGE RD MOORCROFT WY 82721,18129,,16,Below 10X1 Copper,44.282884717057600,-104.72400863690500,Worland,
54 DEADWOOD STAGE RD MOORCROFT WY 82721,18122,,16,Below 10X1 Copper,44.28525029130040,-104.73438682752000,Worland,
100 DEADWOOD STAGE RD MOORCROFT WY 82721,18125,,16,Below 10X1 Copper,44.289114038550100,-104.73830820989400,Worland,
15512 US HIGHWAY 14 MOORCROFT WY 82721,17854,,16,Below 10X1 Copper,44.27014917614520,-104.94707173514200,Worland,
544 CABIN CREEK RD MOORCROFT WY 82721,16963,,12,Below 10X1 Copper,44.518949436932300,-104.87540947644900,Worland,
546 CABIN CREEK RD MOORCROFT WY 82721,16964,,12,Below 10X1 Copper,44.518979095948100,-104.87620414664000,Worland,
289 CABIN CREEK RD MOORCROFT WY 82721,16967,,16,Below 10X1 Copper,44.51084449234310,-104.83144852304800,Worland,
180 CABIN CREEK RD MOORCROFT WY 82721,16966,,16,Below 10X1 Copper,44.49766862412660,-104.81148306085200,Worland,
217 THORN DIVIDE RD MOORCROFT WY 82721,17049,,16,Below 10X1 Copper,44.47229880892920,-104.76556624895800,Worland,
169 THORN DIVIDE RD MOORCROFT WY 82721,17048,,16,Below 10X1 Copper,44.466212745372400,-104.77582902990300,Worland,
167 THORN DIVIDE RD MOORCROFT WY 82721,17047,,16,Below 10X1 Copper,44.46427817944310,-104.77586958072700,Worland,
165 THORN DIVIDE RD MOORCROFT WY 82721,17046,,16,Below 10X1 Copper,44.46378269414070,-104.77617818864800,Worland,
163 THORN DIVIDE RD MOORCROFT WY 82721,17045,,16,Below 10X1 Copper,44.46327518448390,-104.77607548362500,Worland,
215 THORN DIVIDE RD MOORCROFT WY 82721,17053,,16,Below 10X1 Copper,44.46646166442960,-104.76182804349800,Worland,
166 THORN DIVIDE RD MOORCROFT WY 82721,17050,,16,Below 10X1 Copper,44.44963948924400,-104.77532867490700,Worland,
Null,16615,,16,Below 10X1 Copper,44.45480479226850,-104.78599058438300,Worland,
100 THORN DIVIDE RD MOORCROFT WY 82721,17012,,16,Below 10X1 Copper,44.4585934033227,-104.7889359815400,Worland,
84 THORN DIVIDE RD MOORCROFT WY 82721,17024,,16,Below 10X1 Copper,44.46210896607090,-104.79235651606500,Worland,
86 THORN DIVIDE RD MOORCROFT WY 82721,17023,,16,Below 10X1 Copper,44.46217491135340,-104.79295341542600,Worland,
89 THORN DIVIDE RD MOORCROFT WY 82721,17011,,16,Below 10X1 Copper,44.463211064062100,-104.79227965842700,Worland,
72 THORN DIVIDE RD MOORCROFT WY 82721,17009,,16,Below 10X1 Copper,44.46193581767790,-104.79655868756500,Worland,
32 THORN DIVIDE RD MOORCROFT WY 82721,17006,,16,Below 10X1 Copper,44.46275716003910,-104.79774772204400,Worland,
48 THORN DIVIDE RD MOORCROFT WY 82721,17010,,16,Below 10X1 Copper,44.46294105159940,-104.79880527437900,Worland,
30 THORN DIVIDE RD MOORCROFT WY 82721,17043,,16,Below 10X1 Copper,44.46398389670470,-104.7993879083930,Worland,
79 THORN DIVIDE RD MOORCROFT WY 82721,17021,,16,Below 10X1 Copper,44.46479619029900,-104.79628490789900,Worland,
93 THORN DIVIDE RD MOORCROFT WY 82721,17036,,16,Below 10X1 Copper,44.466612681992900,-104.78599094033200,Worland,
95 THORN DIVIDE RD MOORCROFT WY 82721,17029,,16,Below 10X1 Copper,44.468282084161500,-104.78640263660700,Worland,
71 THORN DIVIDE RD MOORCROFT WY 82721,17028,,16,Below 10X1 Copper,44.471445663705400,-104.78692952350600,Worland,
21 OX YOKE TRL MOORCROFT WY 82721,17007,,16,Below 10X1 Copper,44.47306448210670,-104.8016600140240,Worland,
10 OX YOKE TRL MOORCROFT WY 82721,17026,,16,Below 10X1 Copper,44.47248129783660,-104.79961330635300,Worland,
15 OX YOKE TRL MOORCROFT WY 82721,17008,,16,Below 10X1 Copper,44.472334059839400,-104.80171595280300,Worland,
9 OX YOKE TRL MOORCROFT WY 82721,17039,,16,Below 10X1 Copper,44.471879893940800,-104.80098031541200,Worland,
29 CONESTOGA DR MOORCROFT WY 82721,17034,,16,Below 10X1 Copper,44.47055752844260,-104.80130480414300,Worland,
19 CONESTOGA DR MOORCROFT WY 82721,17033,,16,Below 10X1 Copper,44.46926399378180,-104.80188261915200,Worland,
29 THORN DIVIDE RD MOORCROFT WY 82721,17037,,16,Below 10X1 Copper,44.46757895371750,-104.80103014829400,Worland,
17 THORN DIVIDE RD MOORCROFT WY 82721,17030,,16,Below 10X1 Copper,44.467008243400300,-104.80336076649100,Worland,
10 DOUBLETREE DR MOORCROFT WY 82721,17005,,16,Below 10X1 Copper,44.47002741309790,-104.80350035332300,Worland,
9 DOUBLETREE DR MOORCROFT WY 82721,17022,,16,Below 10X1 Copper,44.46941469033960,-104.80427925222800,Worland,
17326 US HIGHWAY 14 MOORCROFT WY 82721,17042,,16,Below 10X1 Copper,44.462487106244800,-104.80828778738400,Worland,
82 ASTIN RD MOORCROFT WY 82721,17015,,16,Below 10X1 Copper,44.441018865963800,-104.80382998962600,Worland,
23 SPRING CREEK RD MOORCROFT WY 82721,16617,,16,Below 10X1 Copper,44.439979099645500,-104.81241099293200,Worland,
21 SPRING CREEK RD MOORCROFT WY 82721,17014,,16,Below 10X1 Copper,44.43996030698030,-104.81257275813500,Worland,
17164 US HIGHWAY 14 MOORCROFT WY 82721,17013,,16,Below 10X1 Copper,44.443419565297600,-104.81413811301800,Worland,
139 SPRING CREEK RD MOORCROFT WY 82721,17091,,16,Below 10X1 Copper,44.428229750272000,-104.79690294516400,Worland,
115 SPRING CREEK RD MOORCROFT WY 82721,17060,,16,Below 10X1 Copper,44.43073060750580,-104.79885713343400,Worland,
165 SPRING CREEK RD MOORCROFT WY 82721,17061,,16,Below 10X1 Copper,44.43000579300530,-104.79138370701100,Worland,
181 SPRING CREEK RD MOORCROFT WY 82721,17083,,16,Below 10X1 Copper,44.42554010585900,-104.78900684280400,Worland,
202 SPRING CREEK RD MOORCROFT WY 82721,17084,,16,Below 10X1 Copper,44.42498308980590,-104.79100303307400,Worland,
90 SPRING CREEK RD MOORCROFT WY 82721,17059,,16,Below 10X1 Copper,44.429835727214300,-104.80279004308400,Worland,
78 SPRING CREEK RD MOORCROFT WY 82721,17058,,16,Below 10X1 Copper,44.4326097503947,-104.80833288340500,Worland,
16920 US HWY 14 MOORCROFT WY 82721,16625,,16,Below 10X1 Copper,44.408285471795000,-104.81994777830500,Worland,
439 ALTAFFER RD MOORCROFT WY 82721,16631,,16,Below 10X1 Copper,44.3838527087706,-104.82238342888500,Worland,
320 ALTAFFER RD MOORCROFT WY 82721,16629,,16,Below 10X1 Copper,44.38522517625170,-104.81904229840300,Worland,
Null,16614,,16,NO SM Qualifications,44.45375758513720,-104.89674364530800,Worland,
1029 D RD MOORCROFT WY 82721,17054,,16,Below 10X1 Copper,44.418411297945900,-104.97273367079300,Worland,
1215 D RD MOORCROFT WY 82721,16997,,16,Below 10X1 Copper,44.4403483997831,-105.01219479705400,Worland,
1311 D RD MOORCROFT WY 82721,16998,,16,Below 10X1 Copper,44.46312206009290,-104.97058099979500,Worland,
1305 D RD MOORCROFT WY 82721,16999,,16,Below 10X1 Copper,44.46173911812320,-104.97341309559700,Worland,
1307 D RD MOORCROFT WY 82721,17000,,16,Below 10X1 Copper,44.46440106479010,-104.98889023054900,Worland,
1309 D RD MOORCROFT WY 82721,17002,,16,Below 10X1 Copper,44.46402285866430,-104.99053359306000,Worland,
1307 D RD TRLR MOORCROFT WY 82721,17001,,16,Below 10X1 Copper,44.462775710013900,-104.98852395886300,Worland,
114 D RD MOORCROFT WY 82721,17571,,16,Below 10X1 Copper,44.29302980260280,-104.97676917594300,Worland,
116 D RD MOORCROFT WY 82721,17572,,16,Below 10X1 Copper,44.293313624066100,-104.97559079255800,Worland,
145 D RD MOORCROFT WY 82721,17365,,16,Below 10X1 Copper,44.29789676007480,-104.9829861292120,Worland,
Null,16733,,16,Below 10X1 Copper,44.31381290500610,-104.98083367726,Worland,
255 D RD MOORCROFT WY 82721,17364,,16,Below 10X1 Copper,44.31433585598440,-104.9809480464630,Worland,
349 D RD MOORCROFT WY 82721,17390,,16,Below 10X1 Copper,44.326132647232700,-104.97570349153900,Worland,
327 D RD MOORCROFT WY 82721,17391,,16,Below 10X1 Copper,44.32309313771340,-104.9756209660950,Worland,
14 OLEO ACRES RD MOORCROFT WY 82721,17387,,16,Below 10X1 Copper,44.32421326512080,-104.97732935777900,Worland,
8 OLEO ACRES RD MOORCROFT WY 82721,17388,,16,Below 10X1 Copper,44.32411313914350,-104.97662633080700,Worland,
17 OLEO ACRES RD MOORCROFT WY 82721,17389,,16,Below 10X1 Copper,44.325654871425200,-104.97765784409200,Worland,
21 OLEO ACRES RD MOORCROFT WY 82721,17386,,16,Below 10X1 Copper,44.32591243214650,-104.97901113541800,Worland,
29 OLEO ACRES RD MOORCROFT WY 82721,17385,,16,Below 10X1 Copper,44.32585368308650,-104.98115441483400,Worland,
18 OLEO ACRES MOORCROFT WY 82721,17392,,16,Below 10X1 Copper,44.324344525416900,-104.97817030136000,Worland,
26 OLEO ACRES RD MOORCROFT WY 82721,17383,,16,Below 10X1 Copper,44.32348210959020,-104.9802459230550,Worland,
32 OLEO ACRES RD MOORCROFT WY 82721,17384,,16,Below 10X1 Copper,44.324168214349000,-104.98171930615100,Worland,
36 OLEO ACRES RD MOORCROFT WY 82721,17382,,16,Below 10X1 Copper,44.324560441867500,-104.98236505268900,Worland,
45 OLEO ACRES RD MOORCROFT WY 82721,17381,,16,Below 10X1 Copper,44.32541460618490,-104.98419526112800,Worland,
58 OLEO ACRES RD MOORCROFT WY 82721,17380,,16,Below 10X1 Copper,44.324461358232,-104.98590639088200,Worland,
66 OLEO ACRES RD MOORCROFT WY 82721,17379,,16,Below 10X1 Copper,44.32417827804970,-104.98757056272900,Worland,
78 OLEO ACRES RD MOORCROFT WY 82721,17378,,16,Below 10X1 Copper,44.322989982777300,-104.98946388369200,Worland,
77 OLEO ACRES RD MOORCROFT WY 82721,17376,,16,Below 10X1 Copper,44.32572765445820,-104.9891858326360,Worland,
80 OLEO ACRES RD MOORCROFT WY 82721,17375,,16,Below 10X1 Copper,44.324548884411900,-104.99055826307500,Worland,
81 OLEO ACRES RD MOORCROFT WY 82721,17377,,16,Below 10X1 Copper,44.32588041401440,-104.99261655278300,Worland,
27 BERTHA RD MOORCROFT WY 82721,17573,,16,Below 10X1 Copper,44.28709090716570,-104.99270742934200,Worland,
595 BERTHA RD MOORCROFT WY 82721,17362,,16,Below 10X1 Copper,44.3302562391534,-105.06450875463400,Worland,
Null,16732,,16,Below 10X1 Copper,44.33120732869350,-105.0658854290810,Worland,
315 E CONVERSE ST MOORCROFT WY 82721,17977,,16,NO SM Qualifications,44.26222067303030,-104.94701612493100,Worland,
Null,16817,,16,NO SM Qualifications,44.26664532959080,-104.9564436027200,Worland,
608 W GOSHEN ST MOORCROFT WY 82721,17623,,16,NO SM Qualifications,44.267902001711800,-104.95981759004700,Worland,
416 N LOMAC ST MOORCROFT WY 82721,17614,,16,NO SM Qualifications,44.267826864213900,-104.96096037851600,Worland,
405 N SISSON ST MOORCROFT WY 82721,17654,,16,NO SM Qualifications,44.26688729301850,-104.95865095298500,Worland,
417 N RILEY ST MOORCROFT WY 82721,17645,,16,NO SM Qualifications,44.26735470969020,-104.95747440410700,Worland,
409 N RILEY ST MOORCROFT WY 82721,17648,,16,NO SM Qualifications,44.2670475258505,-104.95746739464700,Worland,
403 N RILEY ST MOORCROFT WY 82721,17650,,16,NO SM Qualifications,44.26683265556850,-104.95746739464700,Worland,
309 N RILEY ST MOORCROFT WY 82721,17661,,16,NO SM Qualifications,44.26591931523850,-104.95746640894100,Worland,
Null,16815,,16,NO SM Qualifications,44.26605310717980,-104.95739075605400,Worland,
400 W CAMPBELL ST MOORCROFT WY 82721,17665,,16,NO SM Qualifications,44.266307291348500,-104.95738029662500,Worland,
317 N RILEY ST APT 3 MOORCROFT WY 82721,17663,,16,NO SM Qualifications,44.266104931799500,-104.95738842869500,Worland,
317 N RILEY ST APT 1 MOORCROFT WY 82721,17662,,16,NO SM Qualifications,44.26610243304320,-104.95746057685100,Worland,
301 N GREEN RIVER AVE MOORCROFT WY 82721,17692,,16,NO SM Qualifications,44.2656657196424,-104.95580527635300,Worland,
304 N GREEN RIVER AVE MOORCROFT WY 82721,17691,,16,NO SM Qualifications,44.26579697404490,-104.95641682439100,Worland,
308 N GREEN RIVER AVE MOORCROFT WY 82721,17694,,16,NO SM Qualifications,44.265914534138400,-104.95640729590600,Worland,
314 W CONVERSE ST MOORCROFT WY 82721,17870,,16,NO SM Qualifications,44.26412911021450,-104.95556468210200,Worland,
110 W CONVERSE ST MOORCROFT WY 82721,17905,,16,NO SM Qualifications,44.263699504785400,-104.95293462851900,Worland,
Null,16878,,16,NO SM Qualifications,44.26268928797180,-104.95289043606200,Worland,
Null,16914,,16,NO SM Qualifications,44.25704824515470,-104.95361208191300,Worland,
Null,16892,,16,NO SM Qualifications,44.26168735726160,-104.9435104637960,Worland,
83 COUNTRY LN MOORCROFT WY 82721,18085,,16,NO SM Qualifications,44.25852575175300,-104.94158124672900,Worland,
Null,16907,,16,NO SM Qualifications,44.25890669303340,-104.94074917449600,Worland,
151 WARBONNET RD MOORCROFT WY 82721,18137,,16,Below 10X1 Copper,44.225875823450600,-104.93507487941300,Worland,
241 WARBONNET RD MOORCROFT WY 82721,18138,,16,Below 10X1 Copper,44.215463873215500,-104.92962132757000,Worland,
231 WARBONNET RD MOORCROFT WY 82721,18139,,16,Below 10X1 Copper,44.21701442473990,-104.92874895094000,Worland,
152 KAEHNE RANCH RD TRLR MOORCROFT WY 82721,17359,,16,Below 10X1 Copper,44.30174983806390,-105.05849981257800,Worland,
137 KAEHNE RANCH RD MOORCROFT WY 82721,17360,,16,NO SM Qualifications,44.30226259382620,-105.05848595794200,Worland,
103 KAEHNE RANCH RD MOORCROFT WY 82721,17358,,16,Below 10X1 Copper,44.295026494249700,-105.06144570258800,Worland,
14924 STATE HIGHWAY 51 MOORCROFT WY 82721,17567,,16,Below 10X1 Copper,44.277733555260500,-105.04006791626800,Worland,
Null,16793,,16,NO SM Qualifications,44.26871508988950,-105.05733150529300,Worland,
289 WESSEX RD MOORCROFT WY 82721,17554,,16,Below 10X1 Copper,44.2602693558687,-105.0627837154810,Worland,
Null,16798,,16,Below 10X1 Copper,44.253647972502000,-105.06247592898100,Worland,
Null,16797,,16,Below 10X1 Copper,44.2538881596128,-105.06253586534300,Worland,
Null,16796,,16,Below 10X1 Copper,44.25412836541510,-105.06259577432500,Worland,
Null,16795,,16,Below 10X1 Copper,44.2543685505503,-105.06265108334800,Worland,
Null,16794,,16,Below 10X1 Copper,44.25613605055000,-105.06545648296300,Worland,
156 WESSEX RD MOORCROFT WY 82721,17556,,16,Below 10X1 Copper,44.25933231951160,-105.07948030487500,Worland,
33 WESSEX RD MOORCROFT WY 82721,17557,,16,Below 10X1 Copper,44.27968002018050,-105.08844252973100,Worland,
18 GRAY RD A ROZET WY 82721,17561,,16,Below 10X1 Copper,44.290511298603800,-105.08873980204100,Worland,
17 GRAY RD LOT A ROZET WY 82721,17558,,16,Below 10X1 Copper,44.28656552860160,-105.10751455953500,Worland,
17 GRAY RD LOT C ROZET WY 82721,17559,,16,Below 10X1 Copper,44.28674466764630,-105.11002350826100,Worland,
15148 STATE HIGHWAY 51 MOORCROFT WY 82721,17566,,16,NO SM Qualifications,44.27882270707660,-104.99629542425600,Worland,
119 BELLE FOURCHE RIVER RD MOORCROFT WY 82721,17568,,16,Below 10X1 Copper,44.26246527176700,-104.9892635116950,Worland,
610 SHIPWHEEL RD MOORCROFT WY 82721,18134,,16,Below 10X1 Copper,44.20646403385670,-105.02810777806300,Worland,
642 SHIPWHEEL RD MOORCROFT WY 82721,18135,,16,Below 10X1 Copper,44.20364184093580,-105.03026206452200,Worland,
750 SHIPWHEEL RD MOORCROFT WY 82721,18143,,16,Below 10X1 Copper,44.19511259001730,-105.0475824958900,Worland,
777 SHIPWHEEL RD MOORCROFT WY 82721,18133,,43,Below 10X1 Copper,44.21356176256400,-105.08401238648500,Sheridan,
1000 SHIPWHEEL RD MOORCROFT WY 82721,18142,,16,Below 10X1 Copper,44.17996365320580,-105.0811838501750,Worland,
1002 SHIPWHEEL RD MOORCROFT WY 82721,18141,,16,Below 10X1 Copper,44.17973941835900,-105.08072533289500,Worland,
304 FOURHORSE RD MOORCROFT WY 82721,18144,,16,Below 10X1 Copper,44.09336787175720,-105.01282597705700,Worland,
Null,16658,,16,NO SM Qualifications,44.362843245801200,-104.8098102093230,Worland,
Null,16661,,16,NO SM Qualifications,44.363315845207100,-104.80931502928000,Worland,
Null,16662,,16,NO SM Qualifications,44.3634466245308,-104.80930205082600,Worland,
41 A WATERS DR PINE HAVEN WY 82721,18235,,16,NO SM Qualifications,44.35806545489630,-104.8146868771000,Worland,
226 PINE HAVEN RD PINE HAVEN WY 82721,17198,,16,NO SM Qualifications,44.35878782761670,-104.81106796937000,Worland,
401 W CROOK ST MOORCROFT WY 82721,17689,,16,NO SM Qualifications,44.265308806913300,-104.95679812808400,Worland,
205 GOSHEN ST MOORCROFT WY 82721,18186,,16,NO SM Qualifications,44.26730251235800,-104.95359217614100,Worland,
14 MAPLE ST PINE HAVEN WY 82721,18196,,16,NO SM Qualifications,44.35155770474090,-104.79980488914300,Worland,
22 RUBY LN MOORCROFT WY 82721,18192,,16,NO SM Qualifications,44.28261858690380,-104.94584691408300,Worland,
81 PRAIRIE ST MOORCROFT WY 82721,18189,,16,Below 10X1 Copper,44.30274211479780,-104.93236564083200,Worland,
18 BELLE FOURCHE RD MOORCROFT WY 82721,18177,,16,NO SM Qualifications,44.26860469691870,-104.97189349387100,Worland,
15506 US HIGHWAY 14 MOORCROFT WY 82721,18171,,16,Below 10X1 Copper,44.26945680876780,-104.94821857595500,Worland,
200 ROBINSON RD MOORCROFT WY 82721,18161,,16,Below 10X1 Copper,44.318047019790800,-104.93585766637700,Worland,
49 R RANCH RD MOORCROFT WY 82721,18160,,16,NO SM Qualifications,44.43882885177650,-104.87363109968400,Worland,
239 LINCOLN ST MOORCROFT WY 82721,18157,,16,NO SM Qualifications,44.27001293435020,-104.9522512608940,Worland,
219 LINCOLN ST MOORCROFT WY 82721,18150,,16,NO SM Qualifications,44.269735550975000,-104.95118637052900,Worland,
231 LINCOLN ST MOORCROFT WY 82721,18149,,16,NO SM Qualifications,44.26955110672870,-104.95202112607100,Worland,
810 BOUNTIFUL CT MOORCROFT WY 82721,18148,,16,NO SM Qualifications,44.270588354571100,-104.95339755409200,Worland,
27 ROBINSON RD MOORCROFT WY 82721,18147,,16,NO SM Qualifications,44.29325224621840,-104.93780344877000,Worland,
35 PINE RIDGE RD MOORCROFT WY 82721,18127,,16,Below 10X1 Copper,44.286323627079700,-104.72893385067200,Worland,
605 W CONVERSE ST MOORCROFT WY 82721,17728,,16,NO SM Qualifications,44.26745573982550,-104.9637365355380,Worland,
15752 US HIGHWAY 14 MOORCROFT WY 82721,17609,,16,Below 10X1 Copper,44.29141068408650,-104.91935055145900,Worland,
33 PONDEROSA DR MOORCROFT WY 82721,17529,,16,Below 10X1 Copper,44.29814345105810,-104.73647633123200,Worland,
3 DAVIS CRT MOORCROFT WY 82721,17471,,16,NO SM Qualifications,44.33435672295020,-104.74430639133200,Worland,
37 ASHBURY LN MOORCROFT WY 82721,17469,,16,NO SM Qualifications,44.31891794910480,-104.77013499333100,Worland,
104 ROBINSON RD MOORCROFT WY 82721,17461,,16,Below 10X1 Copper,44.30439363687630,-104.93620833106100,Worland,
75 PRAIRIE ST MOORCROFT WY 82721,17460,,16,Below 10X1 Copper,44.30183877477980,-104.93283683537800,Worland,
10 DARBI AVE MOORCROFT WY 82721,17459,,16,Below 10X1 Copper,44.307549002685400,-104.92951749993800,Worland,
151 PRAIRIE ST MOORCROFT WY 82721,17445,,16,Below 10X1 Copper,44.31273789288620,-104.9328190653010,Worland,
142 ROBINSON RD MOORCROFT WY 82721,17425,,16,Below 10X1 Copper,44.309763645735500,-104.93656638853500,Worland,
154 ROBINSON RD MOORCROFT WY 82721,17424,,16,Below 10X1 Copper,44.31053252451980,-104.93659815015300,Worland,
585 BERTHA RD MOORCROFT WY 82721,17363,,16,Below 10X1 Copper,44.33125614745120,-105.06116425632600,Worland,
46 PENDLETON DR PINE HAVEN WY 82721,17291,,16,NO SM Qualifications,44.347065946151,-104.81792710968500,Worland,
1111 INYAN KARA CREEK RD MOORCROFT WY 82721,17093,,16,Below 10X1 Copper,44.430436645040400,-104.7108961817460,Worland,
1301 INYAN KARA CREEK RD MOORCROFT WY 82721,17051,,16,Below 10X1 Copper,44.4534492656494,-104.7292033589470,Worland,
1213 D RD MOORCROFT WY 82721,17003,,16,Below 10X1 Copper,44.44219086359220,-105.0083182642750,Worland,
Null,16929,,16,Below 10X1 Copper,44.213694611021900,-104.97606220615000,Worland,
63 ROBINSON RANCH RD MOORCROFT WY 82721,16906,,16,NO SM Qualifications,44.267458592670000,-104.93088100426600,Worland,
Null,16770,,16,NO SM Qualifications,44.329020387190600,-104.75336718672500,Worland,
Null,16766,,16,NO SM Qualifications,44.321890864242100,-104.7430821452670,Worland,
Null,16765,,16,NO SM Qualifications,44.3212034156693,-104.74426866072100,Worland,
Null,16764,,16,NO SM Qualifications,44.31765730394830,-104.73930749609000,Worland,
Null,16677,,16,NO SM Qualifications,44.34641695139930,-104.81734913039100,Worland,
BIG SKY MOORCROFT WY 82721,16638,,16,NO SM Qualifications,44.36584332259360,-104.81444239478800,Worland,
Null,16634,,16,NO SM Qualifications,44.35742410659980,-104.8314091495950,Worland,
428 ALTAFFER RD MOORCROFT WY 82721,16630,,16,Below 10X1 Copper,44.38480944168290,-104.82044744878400,Worland,
Null,16627,,16,NO SM Qualifications,44.415277108383900,-104.74725293847900,Worland,
17889 US HIGHWAY 14 MOORCROFT WY 82721,16601,,16,Below 10X1 Copper,44.502249644405700,-104.73082355738200,Worland,
247 LEWIS MIDWEST WY 82643,63388,,15,NO SM Qualifications,43.41057952047510,-106.27458519550000,Worland,
26795 HWY 259 CASPER WY 82601,939089,,15,Below 10X1 Copper,43.23461929940180,-106.29511089429300,Worland,
26795 A HWY 259 CASPER WY 82601,939088,,15,NO SM Qualifications,43.23554003874000,-106.29489516172200,Worland,
25300 E ORMSBY RD CASPER WY 82604,25962,,44,NO SM Qualifications,43.21128669938310,-106.1504691733500,Sheridan,
25300 A E ORMSBY RD CASPER WY 82604,25963,,44,NO SM Qualifications,43.21258346124570,-106.14388819361300,Sheridan,
25300 B E ORMSBY RD CASPER WY 82604,25964,,15,Below 10X1 Copper,43.21352129816960,-106.14431007551000,Worland,
41785 HWY 387 EDGERTON WY 82635,63197,,15,NO SM Qualifications,43.48033166624600,-106.16777358700600,Worland,
256 WILSON MIDWEST WY 82643,67085,,15,NO SM Qualifications,43.40861776236110,-106.27787318003400,Worland,
359 SUSSEX FIELD RD LINCH WY 82640,25977,,15,NO SM Qualifications,43.60152174817980,-106.27066299170500,Worland,
359 A SUSSEX FIELD RD LINCH WY 82640,25983,,15,NO SM Qualifications,43.60150839668100,-106.2705013634060,Worland,
800 HWY 387 EDGERTON WY 82635,25646,,15,NO SM Qualifications,43.419852929697300,-106.24221055154400,Worland,
800 A HWY 387 EDGERTON WY 82635,912481,,15,NO SM Qualifications,43.42019663089880,-106.24216384006200,Worland,
8700 EAST SALT CREEK RD EDGERTON WY 82635,25954,,15,Below 10X1 Copper,43.40534160183000,-106.19085866978200,Worland,
8724 E COUNTY ROAD 117 EDGERTON WY 82635,939082,,15,Below 10X1 Copper,43.40699336879320,-106.1901925520000,Worland,
3372 SUSSEX RD KAYCEE WY 82639,25980,,15,Below 10X1 Copper,43.56831037298680,-106.1468496632450,Worland,
3343 SUSSEX RD LINCH WY 82640,25979,,15,Below 10X1 Copper,43.56836452535420,-106.14368494664300,Worland,
39150 N HWY 87 MIDWEST WY 82643,62142,,15,Below 10X1 Copper,43.41457547946790,-106.32789279885000,Worland,
37005 HWY 259 MIDWEST WY 82643,62133,,15,Below 10X1 Copper,43.3706461949787,-106.26416059459100,Worland,
98 ASPEN MIDWEST WY 82643,62169,,15,Below 10X1 Copper,43.395493101437800,-106.28218435411900,Worland,
Null,25433,,15,NO SM Qualifications,43.60583814523100,-106.20336587446600,Worland,
Null,25434,,15,NO SM Qualifications,43.60566488650330,-106.20010732418900,Worland,
11919 B HWY 387 MIDWEST WY 82643,25634,,15,NO SM Qualifications,43.55911691975900,-106.0140215663560,Worland,
11919 A HWY 387 MIDWEST WY 82643,25633,,15,Below 10X1 Copper,43.55828942991010,-106.01515622275500,Worland,
11920 HWY 387 A MIDWEST WY 82643,25635,,15,NO SM Qualifications,43.55653877436620,-106.01516022033800,Worland,
Null,25450,,15,NO SM Qualifications,43.520680541383300,-106.02942285675600,Worland,
11370 HWY 387 EDGERTON WY 82635,25632,,15,Below 10X1 Copper,43.55148698068390,-106.11397570475800,Worland,
11147 HWY 387 MIDWEST WY 82643,25630,,15,Below 10X1 Copper,43.51846055706910,-106.13998233609900,Worland,
987 A SUSSEX FIELD RD LINCH WY 82640,25981,,15,NO SM Qualifications,43.62282878736730,-106.34962667123500,Worland,
987 SUSSEX FIELD RD LINCH WY 82640,25975,,15,NO SM Qualifications,43.622666318997300,-106.34948122493200,Worland,
Null,25449,,15,NO SM Qualifications,43.54143491631350,-106.19801420622500,Worland,
41901 HWY 387 EDGERTON WY 82643,25647,,15,Below 10X1 Copper,43.44745532995160,-106.21126624821600,Worland,
Null,25462,,15,NO SM Qualifications,43.42201521483530,-106.24398046767100,Worland,
